config,question,chunking,retrieval,llm,embedding,answer,generation_time,top_retrieval_scores,avg_retrieval_score,retrieved_chunks,context_overlap,answer_relevance,precision_at_k,recall,mrr
gemma3+nomic,What plants are safe to eat in a survival situation?,sentence,dense_nomic,gemma3,nomic,"Right, let's talk about food – specifically, plants. When you're out there, your priority is finding reliable sustenance, and plants can be a crucial part of that. 

Now, the safest bet is going to be root vegetables. Potatoes, turnips, carrots – anything that grows underground. These are generally the cleanest, and scrubbing off the outer skin is absolutely vital. 

Don’t just randomly start munching on greenery. Always clean them thoroughly. A little salt can help preserve meat, but remember to rinse it off before cooking. 

Your gut is your best guide – if something looks or smells off, don’t risk it. Prioritize what you know, and keep moving.",6.322522878646851,"[0.8123472212909574, 0.8124961949831505, 0.8077738435971249]",0.8108724199570775,"['nomic_FM21-76_sent_209', 'nomic_FM3-05-70_sent_280', 'nomic_FM3-05-70_sent_730']",0.5288461538461539,0.8430613279342651,0.8108724199570775,0.8108724199570775,0.8123472212909574
gemma3+nomic,How can I signal for rescue?,page,dense_nomic,gemma3,nomic,"Right, let’s get you out of this situation. The first thing you need to do is make yourself known. If you’ve got a radio – and you should always have one – transmit a Mayday, Mayday call. Give them your call sign if you have one, your name, and pinpoint your exact location. Tell them how many survivors there are and any immediate needs, like medical assistance. 

If you don’t have a radio, use sound. A whistle or even a series of well-timed gunshots can draw attention. But remember, a signal isn't a guarantee. Keep those survival techniques sharp – shelter, water, fire – and continue to listen for instructions. Don’t assume you’re safe just because someone’s heard you. Stay vigilant, stay alive.",7.1091978549957275,"[0.7430936522976435, 0.7374965773207681, 0.7313875122487566]",0.7373259139557228,"['nomic_FM21-76_page_208', 'nomic_FM3-05-70_page_327', 'nomic_FM3-05-70_page_333']",0.5304347826086957,0.7876166105270386,0.7373259139557228,0.7373259139557228,0.7430936522976435
gemma3+nomic,How can I signal for rescue?,fixed_size,dense_nomic,gemma3,nomic,"Right, let’s get you out of this. The key here is to be seen, and to make sure someone *hears* you. 

First, build a visual signal. A bright flag, a shiny piece of metal – anything to catch the eye of a passing aircraft. Get it as high as you can. 

Secondly, locate that radio – it’s your lifeline. Use it sparingly, only when you know there’s a good chance of contact. 

Don’t just rely on one method. Think about what you can create – a smoke signal, a ground-to-air signal. Practice these techniques *before* you need them. 

It’s about preparation, and maximizing your chances of being spotted. Now, let's get to work.",7.193046808242798,"[0.8083891562965807, 0.7916639264872432, 0.7541836428565555]",0.7847455752134597,"['nomic_FM3-05-70_fixed_452', 'nomic_FM21-76_fixed_493', 'nomic_FM3-05-70_fixed_553']",0.6095238095238096,0.8151623010635376,0.7847455752134597,0.7847455752134597,0.8083891562965807
gemma3+nomic,How can I signal for rescue?,sentence,dense_nomic,gemma3,nomic,"Right, let’s get you out of this. Signaling for rescue is about maximizing your chances, and it’s layered. First, you need to be seen. Get that reflective material – an oar, a piece of metal – as high as you can. It’s a simple, powerful visual. 

Then, use your radio. Familiarize yourself with it, understand how to send a distress signal. But be smart about it. Only use it when you’re confident aircraft are nearby. 

Don’t forget audio signals – a whistle, even carefully placed gunshots. And if all else fails, sea dye – it could be your last, best shot. Prioritize your safety, but don’t hesitate to signal. Let’s get you home.",7.2481849193573,"[0.8327999483434033, 0.7886881044485624, 0.7616785187531189]",0.7943888571816949,"['nomic_FM3-05-70_sent_502', 'nomic_FM21-76_sent_469', 'nomic_FM3-05-70_sent_631']",0.5943396226415094,0.8753476738929749,0.7943888571816949,0.7943888571816949,0.8327999483434033
gemma3+nomic,What should I do if I get lost in the wilderness?,page,dense_nomic,gemma3,nomic,"Right, let’s get you out of this. The first thing – and this is absolutely critical – is to *stop*. Panic is your worst enemy. Take a deep breath and assess. 

You need to understand your immediate environment. Are you in a cold or wet climate? Add layers – every bit of insulation you can get will buy you time. 

Look around. What’s the terrain like? Are you in a swamp? That’ll dictate your movement. 

Then, figure out your priorities: shelter, water, and signaling. Don’t waste energy. Stay calm, stay focused, and get moving methodically.",5.864015102386475,"[0.6962771678143581, 0.6955757458752984, 0.6732806155709753]",0.6883778430868772,"['nomic_FM3-05-70_page_11', 'nomic_FM21-76_page_142', 'nomic_FM21-76_page_182']",0.6666666666666666,0.7905772924423218,0.6883778430868772,0.6883778430868772,0.6962771678143581
gemma3+nomic,What should I do if I get lost in the wilderness?,fixed_size,dense_nomic,gemma3,nomic,"Right, let’s get you sorted. Getting lost is a serious situation, but panic won’t help. The first thing – and this is absolutely critical – is to stop. Take a deep breath and assess. 

You need to pinpoint exactly where you are. Grab that map and orient yourself. Don’t just look around, *find* your location on the map and match it to the terrain. 

Then, look for natural paths – game trails, often lead to water or clearings. If you can’t find a trail, be aware of your surroundings, listen for sounds, and pay attention to changes in temperature. 

Don’t wander aimlessly. Your survival depends on a clear head and a methodical approach. Now, let’s get moving with a plan.",7.076245307922363,"[0.7027200256247632, 0.6943987503171267, 0.7001519931411339]",0.699090256361008,"['nomic_FM3-05-70_fixed_3', 'nomic_FM21-76_fixed_332', 'nomic_FM3-05-70_fixed_380']",0.6306306306306306,0.8388324975967407,0.699090256361008,0.699090256361008,0.7027200256247632
gemma3+nomic,What should I do if I get lost in the wilderness?,sentence,dense_nomic,gemma3,nomic,"Right, let’s get this sorted. If you’re lost, the first thing is to *stay calm*. Panic is your worst enemy. 

Now, you need to assess your situation. Immediately, try to pinpoint exactly where you are. Look for landmarks – a stream, a distinctive tree – anything you can use to get your bearings. 

Then, move deliberately. Don’t thrash around. The jungle’s going to be tough on you, so move smoothly, sliding between the undergrowth. Keep your body low to the ground, and constantly scan your surroundings. 

And crucially, hydrate. Dehydration will quickly compromise your judgment. 

Don’t wander aimlessly. Establish a direction and stick to it, always aware of your environment.",6.806010723114014,"[0.6864719535280781, 0.6813987634318234, 0.6777952216129722]",0.6818886461909579,"['nomic_FM3-05-70_sent_420', 'nomic_FM3-05-70_sent_419', 'nomic_FM21-76_sent_2']",0.5660377358490566,0.8117295503616333,0.6818886461909579,0.6818886461909579,0.6864719535280781
gemma3+nomic,How do I treat a broken bone in the wilderness?,page,dense_nomic,gemma3,nomic,"Right, let’s get this sorted. A broken bone in the wild – it’s a serious situation, and speed is absolutely key. 

First, assess the injury. Is it open, with bone poking through the skin? If so, that’s a major concern – we’re dealing with contamination and potential nerve damage. Immediately, cover the wound with whatever clean material you have, and try to stabilize the area. 

If it's a closed fracture, minimal movement is crucial. We don’t want to exacerbate the damage. Gently immobilize the limb as best you can, using splints made from branches and cloth. 

Watch closely for signs of vascular compromise – numbness, discoloration, swelling, or shock. If you see those, you need to get the person stabilized immediately and prepare for evacuation. Remember, a stable fracture is a manageable fracture.",7.717217922210693,"[0.7317751307531445, 0.7280048034426475, 0.7159359740675924]",0.7252386360877948,"['nomic_FM3-05-70_page_48', 'nomic_FM21-76_page_28', 'nomic_FM21-76_page_27']",0.536,0.8595434427261353,0.7252386360877948,0.7252386360877948,0.7317751307531445
gemma3+nomic,How do I treat a broken bone in the wilderness?,fixed_size,dense_nomic,gemma3,nomic,"Right, listen carefully. A broken bone is a serious situation, and speed is absolutely key. First, and this is crucial – minimize movement around the injury. Any jarring or twisting could worsen the damage. 

Now, you need to focus on keeping the person warm. Shock is a massive threat with a fracture, so prioritize insulation. Build a shelter, use a sleeping bag if you have one, and create warmth with fire or warm water. 

Watch the area closely. Numbness, swelling, a pale or cool complexion – these are all signs the bone is pressing on a nerve or blood vessel. If you see any of these, immediately administer small amounts of warm fluids, like a salt or sugar solution if you have it. Get them stabilized and moving is the last thing on your mind.",7.009824991226196,"[0.7367100992626882, 0.7292509748173525, 0.716215420363287]",0.7273921648144426,"['nomic_FM21-76_fixed_72', 'nomic_FM3-05-70_fixed_78', 'nomic_FM3-05-70_fixed_76']",0.5403225806451613,0.8594178557395935,0.7273921648144426,0.7273921648144426,0.7367100992626882
gemma3+nomic,How do I treat a broken bone in the wilderness?,sentence,dense_nomic,gemma3,nomic,"Right, let's get this sorted. If you’ve got a suspected broken bone, your immediate priority is to stabilize it. Find a sheltered spot, get yourself – or your buddy – out of the elements. 

Now, movement is the enemy. We’re talking minimal manipulation here. If you see any signs – numbness, swelling, a pale area, or signs of shock – it could mean a major blood vessel is damaged. Control that bleeding immediately. Rest the injured person, replace lost fluids, and we’ll get to a proper splint. 

A splint needs to be firm, supporting the bone and keeping movement to a minimum. Don't try to set it yourself; we’re stabilizing, not fixing. Understand that. Now, let's get you safe.",7.095848083496094,"[0.7235805119478904, 0.7252596593331179, 0.72122444567383]",0.7233548723182794,"['nomic_FM21-76_sent_63', 'nomic_FM21-76_sent_64', 'nomic_FM3-05-70_sent_77']",0.48214285714285715,0.8477736711502075,0.7233548723182794,0.7233548723182794,0.7235805119478904
